0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2141096037837769,1.2188273872866495,1.223633691102039,1.228927975920477,1.229973093201636,1.2326070622870857,1.2369713214137181,1.236868485328978,1.2406443648362733,1.247419917269241,1.2482542449357021,1.2549614695280489,1.2567587875165225,1.2552360734140808,1.2624211222884383,1.2654797114138179,1.272760668782627,1.2734842951524765,1.2749342139890985,1.2773343258520848,1.2844316408435288,1.2868057273730171,1.2919979721346315,1.2981514742124665,1.3032685371787351,1.3073079285309948,1.2966309613764435,1.2868057273730171,1.2919979721346315,1.2981514742124665,1.3032685371787351,1.3073079285309948,1.2966309613764435,1.2857942992563003,1.2851382649349448,1.2670707517735544,1.2526485939799716,1.2435943550852908,1.2172522828074712,1.2033991939502036,1.1889210234494132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1931284004666052,1.1972748473095056,1.2033942662319779,1.2077173054982693,1.2103415798856123,1.2142708141102625,1.2189353469319035,1.2210363344307162,1.2225056768784348,1.226035072907786,1.2280445146654906,1.2306625613871578,1.235054606080233,1.23932957682773,1.2440576594354458,1.2481567409584424,1.2488689923286591,1.2541852534613855,1.2581566078990325,1.2649306779424714,1.266012847486154,1.2676397358871327,1.2705040574512148,1.2763567056273883,1.2800329097331835,1.2852514034226923,1.2910435856314069,1.2936918953135634,1.2981952780687502,1.289671966044079,1.2883822608216864,1.2852514034226923,1.2910435856314069,1.2936918953135634,1.2981952780687502,1.289671966044079,1.2883822608216864,1.2796127539220605,1.2628546749329472,1.2513262244514818,1.2380476323631493,1.2146632537456625,1.2015476062145851,1.1856713246089743,1.174148346675155,1.1469948997271087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1811216702778762,1.181896662149445,1.1918247564134585,1.1950843024657298,1.1972016747398913,1.1983432730232186,1.201573023165883,1.2051549277997413,1.2096658918891612,1.2113203746325742,1.213913905513896,1.2159178426193111,1.2187425733107053,1.2223631416236338,1.226364550205199,1.2303249042427777,1.2346722682558315,1.2382441802810946,1.2415304829121192,1.2479382757171926,1.2511155022618816,1.2556371808767053,1.2578543715390904,1.2607018085177797,1.2621771864520448,1.2657567854844785,1.2723097107229826,1.2792275833486393,1.279181339763835,1.288123258853748,1.287843973468836,1.2891608821244926,1.2859364292219115,1.2792275833486393,1.279181339763835,1.288123258853748,1.287843973468836,1.2891608821244926,1.2859364292219115,1.2772396877642034,1.2666692741201233,1.2527585322000407,1.2086165355479792,1.1945321092377552,1.1847875463558857,1.1837672237395322,1.171486512939863,1.1603552430182749,1.1248805492140044,1.1032987492062156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600389002098161,1.166950701615111,1.173168653689656,1.1769334475661741,1.1855258158302586,1.1889599236307336,1.1876300476158388,1.1909301574819575,1.1931119519977997,1.1960179639119137,1.2001910014660166,1.200882642059581,1.2055513137150156,1.2073565587679556,1.209227096123801,1.213810471202156,1.2160531649562036,1.222023080796758,1.227315542148799,1.2311118308261033,1.23390878106933,1.2389283110817995,1.2434964615952873,1.2486679382445918,1.2491177886812757,1.2521724881181506,0.06486208445617517,0.06642988785177938,0.06208582769038358,1.2486679382445918,1.2491177886812757,1.2521724881181506,1.2559681285765176,1.2595781277872364,1.2627279200207777,1.2693204638703341,1.2734608042652902,1.282054991020276,1.2920131578277367,1.294956524366745,1.2880467149913468,1.2048377816121139,1.1911832268798952,1.1805646445663194,1.1593257221333442,1.1483237391955285,1.1400986799395918,1.137296553234907,1.132940673645359,1.115482962666844,1.1153493488589126,1.1065849131449426,1.095332666362142,1.083479012256352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151761780925205,1.1529197196682863,1.1567881828580373,1.1629492164320847,1.168882243855214,1.1754724156695469,1.1799172343855309,1.1811164252519732,1.182717210494546,1.184235318676149,1.1865172607256922,1.1904984712295938,1.1924498563880999,1.195197598725834,1.1986355325952924,1.2005239897644695,1.2041293991926283,1.209450668692196,1.216803570836312,1.2194320727289405,0.0856364992278408,0.07821253096531285,0.07744707870539727,0.07472382484857151,0.07589097443042879,0.06951150983829955,0.06982155827536364,0.0659464176434172,0.0715201370244773,0.06712324485601101,0.06525335240430173,0.07202513450178345,0.0773931521518539,0.08106207497961061,0.08818871809931256,0.11179664574574666,1.2600329916315685,1.267631026758181,1.2764541707401797,1.2867982670177949,1.2860468809495242,1.1949173234998312,1.1774154916595925,1.1621743629937806,1.1393519254383169,1.1228963442811628,1.105805932340752,1.105315416521456,1.0996888878223694,1.0957131193884648,1.084978239413123,1.0867840309831571,1.0836767460825207,1.076287233966844,1.0672405773770035,1.0540462323826219,1.0473535267520706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356811040076344,1.1411896117648461,1.1453087138409452,1.1480430828152748,1.1504652841350755,1.1531465214793823,1.1631594301728376,1.166287408831974,1.173458111736418,1.1768400061180788,1.1746000681082902,1.1764458423573947,1.1784632790206067,1.181380383280508,1.1826766252868957,1.1870090227121275,1.1905029609370992,1.192821260709248,1.1967000668505037,0.08033741345101907,0.07771183950981979,0.08125029230716659,0.07665050554301651,0.07451476363781874,0.07619114121733585,0.0765721881625437,0.07516708056057515,0.07163274390947205,0.0724082868185679,0.06837755479687761,0.0712853421118254,0.06636520172500043,0.06873463464658847,0.07330900353981075,0.0744929526868145,0.07262761182911084,0.13133560065724756,0.14231110286973386,0.16562759431930418,0.19975567576416936,0.22888258998884117,0.257251355681559,1.1728635768920441,1.1624348411846577,1.1453993626678862,1.1255942830345222,1.1089925518235009,1.0875941246623209,1.07708523803829,1.0688236945352587,1.0661378944583106,1.0664534917191655,1.0615044795006754,1.0600834872782425,1.0551773168524805,1.0507720970790955,1.0481890001330867,1.0376822297794253,1.0315539539936824,1.0196189190084695,1.008644486427205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1274715872251504,1.1315752957713419,1.1349141465326795,1.1404122631750326,1.1419077545931633,1.1461800992863207,1.1474606442052817,1.1520392354429603,1.1587729760397418,1.1662830917062974,1.1698060010104239,1.168470662875196,1.1683667788840968,1.1698772670669346,1.1763157951842693,1.1762189337023954,1.1795722105916195,0.07333048479316076,0.07311066953598498,0.07317656728762297,0.07441209579093992,0.07496185696739374,0.0782839063920549,0.07722654983876981,0.07178140427715232,0.07518969344265214,0.07326752350120758,0.07865176412516121,0.07113494218736661,0.06930007215003466,0.06780589944835175,0.07247406432648851,0.06911917244874963,0.07194671639484322,0.07213612132628129,0.07496665925596532,0.14275647095666097,0.15610012812294552,0.17052955755528132,0.20736065200514775,0.2428038302828025,0.26730389073113026,0.2905586515662544,0.3017933067514918,0.2933128023117981,0.2942697062220303,1.0932708035980838,1.0783272091531402,1.062989957619544,1.0455601034852087,1.0418875659110247,1.0420524075112538,1.0449455727452985,1.03943725159338,1.036527515312546,1.0338078980158742,1.0296255727204915,1.0279805445629797,1.0194204480978395,1.0127694949987387,1.0038553132797574,0.9957230940376948,0.9996917975056112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.112839718917329,1.1179879829407828,1.1198836100238274,1.1235588547112252,1.1282838516969034,1.1350174315842025,1.1363440412128716,1.139234765094535,1.137807791325055,1.14338375447616,1.1454062379784737,1.1542135677594507,1.1611238090746394,1.165012489203442,1.1628489841763632,1.1639356081845764,0.07519607702533432,0.06877012432735595,0.06626688464082195,0.07086783473480754,0.071532510091566,0.07053091520744643,0.0715363543941121,0.07401729527617172,0.07553806987208504,0.07547615517499559,0.0725658321801659,0.07361555542139173,0.0743877678116503,0.07616987593530661,0.07034912934784626,0.07063915344906102,0.07056925676241745,0.07117583859709692,0.0798514245333168,0.10430119845907806,0.1347300263489918,0.15644503827223155,0.17659142108267883,0.1927531582101834,0.2214170950943039,0.2449624461014382,0.2801529046788557,0.32780690962821396,0.3420003654968806,0.3484633983648785,0.34326269823562244,0.3381359046300762,0.32225160977099865,0.31788433431045326,1.0286421778247283,1.0196862262480553,1.0173889177694044,1.015456611579244,1.0247991266584882,1.0204907691890213,1.0144352616111096,1.0120327316841091,1.0111349909878504,1.0075785081074329,0.9975296286326537,0.9955309839477624,0.9910388741114043,0.9903331257713235,0.9970911743667175,1.0004156736077259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1046107911839353,1.1122859794135678,1.1100032882834177,1.1136753970524804,1.1170519146396016,1.1220212119207016,1.126302623631855,1.1288143248559526,1.1313674911362797,1.1328118996550134,1.13498567832374,1.1418835317141585,1.1461015356415853,1.1552015624989433,1.157881945623128,0.07001606958406044,0.07244149363451864,0.06966039046689299,0.06690411048657625,0.0674585057646552,0.06949330903043831,0.07074715541984704,0.06548014966384852,0.06719345206193829,0.06917253790341953,0.06894729871430798,0.07234479939843641,0.068942947427565,0.0715139846463612,0.07219840718464636,0.07424836698540908,0.07109803091506835,0.06769933529954339,0.06817543545882193,0.09328118781404955,0.1170235019130773,0.14368917843734785,0.1761324785495282,0.19446999768601841,0.20068345721558614,0.2374222609613513,0.2660018796926067,0.2883192154539826,0.3235560075164731,0.4508204298831188,0.41449980699633626,0.4150393354852043,0.411001532843857,0.38203133379344684,0.37603862833490925,0.36710567960738494,0.3157402888451203,0.31108142021020807,0.9885729917411258,1.004649053152393,1.0037397371829015,0.9999484486712303,0.9979893586607024,0.9911736124413321,0.9941721380123264,0.9924520592955612,0.9983109786033608,1.001405112828969,0.9864373066748844,0.9910118919569029,0.9925990983272149,0.9924520592955612,0.9983109786033608,1.001405112828969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1251071637848549,1.1117732502628401,1.1044901176561066,1.104533611982904,1.1060463869115076,1.1109570333725785,1.1251071637848549,1.117705529198098,1.1213440685177765,1.1231479733320984,1.1279259062544844,1.1289739235252514,1.1340543946389872,1.1385008783483654,0.06767015590347038,0.06920093929998353,0.06645193751878123,0.06862863833706744,0.0678457810036852,0.06458707301000714,0.06586000303674457,0.06576602466319531,0.0672449998141127,0.06513447627792818,0.06697947446792936,0.06766461409037972,0.06923012350126206,0.0669675294452469,0.0695909476871813,0.06754206096944326,0.06981382384599757,0.07106511098985215,0.06760073964092399,0.06577423507727033,0.10934943987053619,0.13094930316729456,0.15417486825030852,0.1796010300638613,0.19833620446101105,0.21130653089765117,0.24606393478118652,0.2846997716894062,0.357661921372684,0.3976545862931798,0.4195085815570403,0.4456483142568813,0.45552187653284004,0.4616244036010228,0.45744933052743664,0.3220891957206885,0.305870724326471,0.30436954512565806,0.2976692291789664,0.28077984258133637,0.27071121144126997,0.2686623531498226,0.9860294366802647,0.9836207094200489,0.9817424713233098,0.9814490205813036,0.9772162299102487,0.9793025324178427,0.994785027028453,0.9953308294230617,0.9971126315517219,0.9870171021821253,0.9859695127132482,0.990318761813589,0.994785027028453,0.9953308294230617,0.9971126315517219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.155958978510916,1.129846719692543,1.1159568316023698,1.1035758469629535,1.1002600828894957,1.1015613101412014,1.155958978510916,1.129846719692543,1.1103490487229681,1.113121129976428,1.1177729018007192,1.1197514947522955,1.1245842253917668,1.128707442165595,0.071684935655966,0.06961450998175603,0.06646397520461751,0.06610975722236465,0.06368775392491086,0.06804035567220386,0.06698074350139746,0.06572822833455966,0.06283136159594191,0.06399320276404358,0.06300936438339945,0.06609871405708297,0.07110731326663956,0.06796359319518058,0.06422086888231901,0.0663256360693208,0.06455919764061512,0.06713449188010578,0.06656613252998853,0.06658588439001165,0.13392789104589084,0.1471076476598005,0.16006823544976062,0.1720860540543596,0.19260659386428078,0.2170412172837224,0.2412851010733982,0.2842413411170162,0.3390082594864025,0.4182094451348511,0.4155084235006554,0.4237001062072087,0.44547705889304784,0.4610440000694077,0.46175580126296195,0.3165979785153406,0.2962775219283434,0.28036733047914125,0.253164175980726,0.24634934544260517,0.2351017864670535,0.2190994751248848,0.21390021037857812,0.21081795464333683,0.20171794664828413,0.9702263911067355,0.9736368214072433,0.9756209356097275,0.9753974830806157,0.9767034606266121,0.9746028986207665,0.9929154344655944,0.995584677463449,0.9820030549850647,0.9853418594579244,0.9885191601582642,0.9916006101248628,0.9929154344655944,0.995584677463449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1499836042309473,1.1363727249454731,1.1336655282754255,1.1145057020939821,1.1008658410542131,1.0951162175769291,1.1499836042309473,1.0950715501737776,1.0975195715794774,1.1043943362766762,1.1068300772928064,1.1113808438154762,1.1142495321964465,0.0696232719713747,0.07043727706264628,0.07051248116468453,0.07161242908881112,0.06602491953800477,0.06505420816519096,0.06650413520977483,0.06496837692293077,0.06943097291555116,0.06692660158711185,0.06021577866307135,0.06079514783270117,0.06184254199173893,0.06379694350045312,0.06743270719762023,0.06288282754456902,0.06060404276943907,0.061031958841249685,0.06118570094392973,0.08184552522893358,0.06668860472374576,0.14164339024465633,0.1639123241248198,0.16608338267268039,0.17236626700140611,0.19531820191676957,0.2225957996009809,0.2486594659368511,0.2884685424790718,0.3376184977159872,0.3784520577299059,0.41131040589802736,0.41337955924307623,0.42791659234014284,0.4424208968844035,0.45335171776447486,0.2947867873565571,0.2835100703678795,0.2645879248945424,0.23480172486589618,0.21403574467831304,0.2027592907858972,0.19275998028636546,0.17837241939268525,0.16276009953302434,0.1605800112093657,0.1543870784748516,0.15047870281205916,0.14026407237778318,0.9676153471292195,0.9710819635849488,0.9716670057174938,0.9721733435967066,0.972527614003839,0.9737319240941009,0.9936189662038463,0.9797419711332161,0.9838384674325353,0.9862958988052216,0.9875031645518915,0.9912360970021219,0.9936189662038463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
